wxid,Timestamp,Text
wxid_m76swlb22bn132,2025-09-14 10:22:55,拿捏
wxid_m76swlb22bn132,2025-09-14 10:23:08,前面两个女生是who
wxid_rj6x2vxxfecy12,2025-09-14 10:23:24,见面不聊天
wxid_rj6x2vxxfecy12,2025-09-14 10:23:28,扣手机干嘛
wxid_ribvfadnmikw22,2025-09-14 10:23:29,你们
wxid_g7u000tjc91t22,2025-09-14 10:23:33,[表情包]
wxid_ribvfadnmikw22,2025-09-14 10:23:34,太奇怪了
wxid_g7u000tjc91t22,2025-09-14 10:24:06,[表情包]
wxid_3mqckfl1eeuq22,2025-09-14 10:24:11,外面下雨了☔️
wxid_3mqckfl1eeuq22,2025-09-14 10:24:30,有没有人带带我😭
wxid_m76swlb22bn132,2025-09-14 10:24:39,鼠鼠也没伞
wxid_m76swlb22bn132,2025-09-14 10:24:48,否则鼠鼠就逃离来带你了
wxid_3mqckfl1eeuq22,2025-09-14 10:24:50,我在逸夫楼捏
wxid_m76swlb22bn132,2025-09-14 10:24:58,好远
wxid_g7u000tjc91t22,2025-09-14 10:24:59,[表情包]
wxid_m76swlb22bn132,2025-09-14 10:25:08,刚刚进来的是who啊
wxid_g7u000tjc91t22,2025-09-14 10:25:19,[表情包]
wxid_6djxj0s8zolf22,2025-09-14 10:27:22,好好好，早点把人认全
wxid_m76swlb22bn132,2025-09-14 10:27:22,他又回来了
wxid_dkg4wum8hbxe22,2025-09-14 10:28:04,开盒
wxid_rj6x2vxxfecy12,2025-09-14 10:28:06,圣代真好吃
wxid_dkg4wum8hbxe22,2025-09-14 10:28:13,zc
wxid_rj6x2vxxfecy12,2025-09-14 10:28:17,可惜不能提前去盒人了
wxid_m76swlb22bn132,2025-09-14 10:28:24,再过一会鼠鼠就要去开开学典礼了
wxid_g7u000tjc91t22,2025-09-14 10:28:36,沉默是今晚的教102
wxid_m76swlb22bn132,2025-09-14 10:28:36,不知道和这个老哥谁先走
wxid_g7u000tjc91t22,2025-09-14 10:28:37,[表情包]
wxid_m76swlb22bn132,2025-09-14 10:28:38,[裂开]
wxid_dkg4wum8hbxe22,2025-09-14 10:29:10,[转圈]
wxid_6djxj0s8zolf22,2025-09-14 10:29:12,有我在现场不会沉默的
wxid_m76swlb22bn132,2025-09-14 10:29:14,好的再过几分钟鼠鼠就要开溜了
wxid_dkg4wum8hbxe22,2025-09-14 10:29:23,xzwxhn
wxid_g7u000tjc91t22,2025-09-14 10:29:26,[表情包]
wxid_m76swlb22bn132,2025-09-14 10:29:27,我们导员让我们提前一点到
wxid_g7u000tjc91t22,2025-09-14 10:29:34,[表情包]
wxid_g7u000tjc91t22,2025-09-14 10:29:45,[表情包]
wxid_jiiuct4zx7522,2025-09-14 10:31:48,蹲大盒照😋
wxid_g7u000tjc91t22,2025-09-14 10:31:55,新入教室自我介绍
wxid_m76swlb22bn132,2025-09-14 10:31:57,现在进来的这个又是谁
wxid_dkg4wum8hbxe22,2025-09-14 10:32:46,我不是新入[流泪][流泪][流泪]
wxid_g7u000tjc91t22,2025-09-14 10:33:07,[表情包]
wxid_g7u000tjc91t22,2025-09-14 10:33:09,是你吗
wxid_dkg4wum8hbxe22,2025-09-14 10:33:20,[裂开]
wxid_dkg4wum8hbxe22,2025-09-14 10:33:23,是我
wxid_dkg4wum8hbxe22,2025-09-14 10:34:01,外面有只可爱的猫学长
wxid_g7u000tjc91t22,2025-09-14 10:35:04,抓进来调戏
wxid_g7u000tjc91t22,2025-09-14 10:35:08,()
wxid_9o0mcmq8sif622,2025-09-14 10:35:38,抓进来教Python
wxid_g7u000tjc91t22,2025-09-14 10:35:39,[表情包]
wxid_m76swlb22bn132,2025-09-14 10:35:40,鼠鼠再蹲五分钟
wxid_m76swlb22bn132,2025-09-14 10:35:47,[衰]
wxid_m76swlb22bn132,2025-09-14 10:36:06,看看能不能盒到新群友
wxid_dkg4wum8hbxe22,2025-09-14 10:36:13,教我
wxid_dkg4wum8hbxe22,2025-09-14 10:36:44,猫猫跑了
wxid_m76swlb22bn132,2025-09-14 10:36:53,唉
wxid_urt2jnq879zd29,2025-09-14 10:39:41,cac更新了
wxid_urt2jnq879zd29,2025-09-14 10:39:52,https://nova.yuque.com/ph25ri/ua1c3q/ydy555vqv9ouzwwh
wxid_dkg4wum8hbxe22,2025-09-14 10:40:53,看到了
wxid_dkg4wum8hbxe22,2025-09-14 10:41:04,[转圈][转圈]
wxid_yy5gg7ip7tbj22,2025-09-14 10:41:14,请问教102是在教学楼嘛
wxid_dkg4wum8hbxe22,2025-09-14 10:41:19,对
wxid_yy5gg7ip7tbj22,2025-09-14 10:41:25,[强]
wxid_dkg4wum8hbxe22,2025-09-14 10:41:48,[转圈][转圈][转圈]
wxid_g7u000tjc91t22,2025-09-14 10:41:55,[表情包]
wxid_w5cck44ymfhi22,2025-09-14 10:41:58,现在人多吗
wxid_w5cck44ymfhi22,2025-09-14 10:42:02,我要冒雨来了
wxid_dkg4wum8hbxe22,2025-09-14 10:42:04,不算很多
wxid_gg6hba8o1djk22,2025-09-14 10:43:15,教102是进北园后直走那栋吗
wxid_dkg4wum8hbxe22,2025-09-14 10:43:36,对
wxid_dkg4wum8hbxe22,2025-09-14 10:43:47,新入自我介绍
wxid_dkg4wum8hbxe22,2025-09-14 10:43:53,[转圈]
wxid_mugbf0fhylqf22,2025-09-14 10:43:55,对，我们都做过了
wxid_dkg4wum8hbxe22,2025-09-14 10:44:26,对，对吗？
wxid_g7u000tjc91t22,2025-09-14 10:44:32,[图片]
wxid_m76swlb22bn132,2025-09-14 10:44:45,这里比102热闹哈哈
wxid_g7u000tjc91t22,2025-09-14 10:44:58,[流泪][流泪]
wxid_dkg4wum8hbxe22,2025-09-14 10:45:00,i属性大爆发
wxid_nbagjq8u33ea22,2025-09-14 10:45:56,去见面会要准备什么吗
wxid_urt2jnq879zd29,2025-09-14 10:46:10,带个人就行
wxid_urt2jnq879zd29,2025-09-14 10:46:25,还要带伞
wxid_mugbf0fhylqf22,2025-09-14 10:46:32,支持
wxid_m76swlb22bn132,2025-09-14 10:46:54,感谢群u的伞@25 数理 何亦成 
wxid_g7u000tjc91t22,2025-09-14 10:46:56,[表情包]
wxid_2m6mvqnohoy032,2025-09-14 10:47:10,需要带电脑吗
wxid_nbagjq8u33ea22,2025-09-14 10:47:15,可以绑架舍友过来吗
wxid_urt2jnq879zd29,2025-09-14 10:47:24,[强]
wxid_rj6x2vxxfecy12,2025-09-14 10:47:42,哥们冲回来了
wxid_0sznziw3cbhf12,2025-09-14 10:47:48,出来吃个饭下雨被困外边了[叹气]
wxid_dkg4wum8hbxe22,2025-09-14 10:47:48,[惊讶]
wxid_dkg4wum8hbxe22,2025-09-14 10:48:04,[惊讶]
wxid_dkg4wum8hbxe22,2025-09-14 10:48:13,学长下次带我吃
wxid_0sznziw3cbhf12,2025-09-14 10:48:30,可以
wxid_dkg4wum8hbxe22,2025-09-14 10:48:34,[爱心]
wxid_0sznziw3cbhf12,2025-09-14 10:48:36,你可以再喊几个
wxid_dkg4wum8hbxe22,2025-09-14 10:48:40,好
wxid_3aiqihjzdyyk22,2025-09-14 10:48:54,我[阴险]
wxid_mugbf0fhylqf22,2025-09-14 10:49:00,窝窝窝
wxid_0sznziw3cbhf12,2025-09-14 10:49:05,[机智]
wxid_rj6x2vxxfecy12,2025-09-14 10:50:22,洗完澡再来
wxid_y8mcgwqg8bbz32,2025-09-14 10:51:51,今晚有桌游环节吗
wxid_g7u000tjc91t22,2025-09-14 10:51:56,[表情包]
wxid_ribvfadnmikw22,2025-09-14 10:52:02,着装没要求吧[尴尬]
wxid_9o0mcmq8sif622,2025-09-14 10:52:10,猪游环节
wxid_g7u000tjc91t22,2025-09-14 10:52:17,[表情包]
wxid_dkg4wum8hbxe22,2025-09-14 10:52:28,好
wxid_y8mcgwqg8bbz32,2025-09-14 10:52:30,手机没电🪫
wxid_dkg4wum8hbxe22,2025-09-14 10:52:57,我有充电宝
wxid_y8mcgwqg8bbz32,2025-09-14 10:53:04,我也有
wxid_6djxj0s8zolf22,2025-09-14 10:53:05,求现场照片直播
wxid_y8mcgwqg8bbz32,2025-09-14 10:53:08,好巧
wxid_dkg4wum8hbxe22,2025-09-14 10:53:18,那我拍一张？
wxid_g7u000tjc91t22,2025-09-14 10:53:46,[图片]
wxid_g7u000tjc91t22,2025-09-14 10:53:51,[图片]
wxid_rj6x2vxxfecy12,2025-09-14 10:54:01,这么多人了
wxid_g7u000tjc91t22,2025-09-14 10:54:03,[图片]
wxid_rj6x2vxxfecy12,2025-09-14 10:54:08,咋在群里都不说话
wxid_g7u000tjc91t22,2025-09-14 10:54:22,因为在线下已经开聊了
wxid_y8mcgwqg8bbz32,2025-09-14 10:54:22,收到
wxid_rj6x2vxxfecy12,2025-09-14 10:54:28,[流泪]
wxid_3mqckfl1eeuq22,2025-09-14 10:54:35,😭😭😭
wxid_9ew2g0m2im9u21,2025-09-14 10:54:36,heyicheng被开盒了
wxid_g7u000tjc91t22,2025-09-14 10:54:39,[表情包]
wxid_rj6x2vxxfecy12,2025-09-14 10:54:41,大雨毁了我的盒人梦
wxid_dkg4wum8hbxe22,2025-09-14 10:54:46,盒e成
wxid_dkg4wum8hbxe22,2025-09-14 10:54:51,[转圈]
wxid_g7u000tjc91t22,2025-09-14 10:54:53,[表情包]
voup_w,2025-09-14 10:54:54,洗澡还玩手机？@25 信计 汪翰元 
wxid_3mqckfl1eeuq22,2025-09-14 10:54:58,我是落汤鸡😭
wxid_rj6x2vxxfecy12,2025-09-14 10:55:01,室友在洗
wxid_rj6x2vxxfecy12,2025-09-14 10:55:03,[流泪]
wxid_dkg4wum8hbxe22,2025-09-14 10:55:04,[惊讶]
wxid_dkg4wum8hbxe22,2025-09-14 10:55:08,直播
wxid_rj6x2vxxfecy12,2025-09-14 10:55:09,在焦急等待
wxid_rj6x2vxxfecy12,2025-09-14 10:55:21,室友一起跑回来的
wxid_g7u000tjc91t22,2025-09-14 10:55:28,[表情包]
wxid_g7u000tjc91t22,2025-09-14 10:55:29,[表情包]
wxid_m76swlb22bn132,2025-09-14 10:56:32,鼠鼠已经跑了
wxid_g7u000tjc91t22,2025-09-14 10:56:36,[图片]
wxid_m76swlb22bn132,2025-09-14 10:56:40,我是伪人
wxid_y8mcgwqg8bbz32,2025-09-14 10:56:52,为什么我们没有可乐喝
wxid_pbl06ar0tzrl22,2025-09-14 10:56:53,居然还有可乐
wxid_6djxj0s8zolf22,2025-09-14 10:56:55,抽象
wxid_ribvfadnmikw22,2025-09-14 10:56:57,大家都这么积极
wxid_g7u000tjc91t22,2025-09-14 10:57:25,真正的新人一个都不认识捏
wxid_3mqckfl1eeuq22,2025-09-14 10:57:36,i人害怕
wxid_g7u000tjc91t22,2025-09-14 10:57:50,[大哭][大哭][大哭]
wxid_y8mcgwqg8bbz32,2025-09-14 10:58:08,都去的这么早吗
wxid_g7u000tjc91t22,2025-09-14 10:58:11,[表情包]
wxid_dkg4wum8hbxe22,2025-09-14 10:58:19,我是i人
wxid_dkg4wum8hbxe22,2025-09-14 10:58:26,大脑已清空。
wxid_g7u000tjc91t22,2025-09-14 10:58:26,[表情包]
wxid_g7u000tjc91t22,2025-09-14 10:58:35,i人要哭了[大哭][大哭][大哭]
wxid_dkg4wum8hbxe22,2025-09-14 10:58:42,我也是i人
wxid_6djxj0s8zolf22,2025-09-14 10:58:44,哭一个
wxid_g7u000tjc91t22,2025-09-14 10:59:09,[表情包]
wxid_g7u000tjc91t22,2025-09-14 10:59:22,[表情包]
wxid_pbl06ar0tzrl22,2025-09-14 11:00:18,虽然学长没来
wxid_pbl06ar0tzrl22,2025-09-14 11:00:22,但是有学姐来了
wxid_g7u000tjc91t22,2025-09-14 11:00:31,[表情包]
wxid_urt2jnq879zd29,2025-09-14 11:00:35,[惊讶]
wxid_lrnmyxriqj5g22,2025-09-14 11:00:46,去这么早嘛
wxid_dkg4wum8hbxe22,2025-09-14 11:00:49,[转圈]
wxid_rj6x2vxxfecy12,2025-09-14 11:01:13,已结束洗浴
wxid_dkg4wum8hbxe22,2025-09-14 11:01:18,看看
wxid_g7u000tjc91t22,2025-09-14 11:01:30,[表情包]
wxid_rj6x2vxxfecy12,2025-09-14 11:02:48,我将速速出发
wxid_rj6x2vxxfecy12,2025-09-14 11:03:09,先可以 i 一点了
wxid_m76swlb22bn132,2025-09-14 11:03:35,群友能否文字直播
wxid_b5teis4tzbpg12,2025-09-14 11:04:19,万分感谢
wxid_nbagjq8u33ea22,2025-09-14 11:05:33,现在可以过来了吗?
wxid_pbl06ar0tzrl22,2025-09-14 11:05:39,可以
wxid_nbagjq8u33ea22,2025-09-14 11:05:47,ok
wxid_g7u000tjc91t22,2025-09-14 11:06:04,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:06:22,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:06:24,[图片]
wxid_yy5gg7ip7tbj22,2025-09-14 11:06:55,直接去就行了吗，要登记吗
wxid_pbl06ar0tzrl22,2025-09-14 11:07:04,不用
wxid_pbl06ar0tzrl22,2025-09-14 11:07:11,你先来就行
wxid_yy5gg7ip7tbj22,2025-09-14 11:07:12,OK
wxid_tjrp06tygv8412,2025-09-14 11:10:22,谁能
wxid_tjrp06tygv8412,2025-09-14 11:10:27,发一下定位
wxid_g7u000tjc91t22,2025-09-14 11:10:30,[表情包]
wxid_pbl06ar0tzrl22,2025-09-14 11:10:52,"<msg>
	<location x=""32.055752"" y=""118.780228"" scale=""15"" label=""江苏省南京市鼓楼区湖南路街道汉口路22号"" maptype=""0"" poiname=""南京大学(鼓楼校区)教学楼"" poiid=""qqmap_4354306565484841288"" buildingId="""" floorName="""" poiCategoryTips=""教育学校:教育学校附属"" poiBusinessHour="""" poiPhone="""" poiPriceTips=""0.0"" isFromPoiList=""true"" adcode="""" cityname="""" fromusername=""wxid_pbl06ar0tzrl22"" />
</msg>"
wxid_g7u000tjc91t22,2025-09-14 11:10:59,[表情包]
wxid_pbl06ar0tzrl22,2025-09-14 11:11:16,北园进来直走就行
wxid_ety97rjlnk5q21,2025-09-14 11:12:43,同求文字直播（
wxid_6djxj0s8zolf22,2025-09-14 11:13:51,现在向我们走来的是NOVA方阵
wxid_g7u000tjc91t22,2025-09-14 11:14:00,已经到不少人了
wxid_9o0mcmq8sif622,2025-09-14 11:14:17,准备洗澡
wxid_g7u000tjc91t22,2025-09-14 11:14:18,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:15:03,[表情包]
wxid_mugbf0fhylqf22,2025-09-14 11:15:08,真自我介绍啊
wxid_9o0mcmq8sif622,2025-09-14 11:15:11,现在就开始自我介绍了
wxid_g7u000tjc91t22,2025-09-14 11:15:12,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:15:31,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:15:33,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:15:51,[表情包]
wxid_mugbf0fhylqf22,2025-09-14 11:15:55,这下是真的前面都做过了
voup_w,2025-09-14 11:15:58,已从高铁迁移到地铁
wxid_g7u000tjc91t22,2025-09-14 11:16:13,[图片]
wxid_mugbf0fhylqf22,2025-09-14 11:16:16,翘首以盼
wxid_pbl06ar0tzrl22,2025-09-14 11:16:21,翘首以盼
wxid_m76swlb22bn132,2025-09-14 11:16:28,群友们好，鼠鼠是伪人
wxid_mugbf0fhylqf22,2025-09-14 11:16:42,在成为真人的路上，你要学的还有很多（）
wxid_rj6x2vxxfecy12,2025-09-14 11:17:31,翘首以盼
wxid_6djxj0s8zolf22,2025-09-14 11:19:39,有趣，本群又少了一个人
wxid_urt2jnq879zd29,2025-09-14 11:19:48,[惊讶]
wxid_g7u000tjc91t22,2025-09-14 11:19:59,[表情包]
wxid_am6sqatoq5j422,2025-09-14 11:20:02,迟到会被踢吗
wxid_6djxj0s8zolf22,2025-09-14 11:20:08,不会
wxid_am6sqatoq5j422,2025-09-14 11:20:09,[裂开]
wxid_6djxj0s8zolf22,2025-09-14 11:20:15,不要恶意揣测。
wxid_am6sqatoq5j422,2025-09-14 11:20:30,恐难以回来
wxid_pu9b9bpup9jk22,2025-09-14 11:20:45,带点伴手礼
wxid_g7u000tjc91t22,2025-09-14 11:20:48,[表情包]
wxid_6djxj0s8zolf22,2025-09-14 11:21:13,带着满满的诚意
wxid_6djxj0s8zolf22,2025-09-14 11:21:16,这够不够
wxid_qvye5dr43xek22,2025-09-14 11:21:22,会议在哪个教室[皱眉]
wxid_pu9b9bpup9jk22,2025-09-14 11:21:30,102
wxid_6djxj0s8zolf22,2025-09-14 11:21:32,教102
wxid_g7u000tjc91t22,2025-09-14 11:21:33,[表情包]
wxid_rj6x2vxxfecy12,2025-09-14 11:24:46,怎么没人坐前面
wxid_nbagjq8u33ea22,2025-09-14 11:25:01,啊啊啊啊啊我是社恐
wxid_dkg4wum8hbxe22,2025-09-14 11:25:04,没有嘛
wxid_dkg4wum8hbxe22,2025-09-14 11:25:08,我也是社恐
wxid_g7u000tjc91t22,2025-09-14 11:25:16,[表情包]
wxid_rj6x2vxxfecy12,2025-09-14 11:25:16,谁来陪我
wxid_pbl06ar0tzrl22,2025-09-14 11:25:22,这个群里没几个真社恐
wxid_dkg4wum8hbxe22,2025-09-14 11:25:24,你坐过来呗
wxid_nbagjq8u33ea22,2025-09-14 11:25:25,bro在哪里我要盒你
wxid_rj6x2vxxfecy12,2025-09-14 11:25:26,正中
wxid_g7u000tjc91t22,2025-09-14 11:25:34,大C
wxid_nbagjq8u33ea22,2025-09-14 11:25:51,粉色衣服
wxid_nbagjq8u33ea22,2025-09-14 11:25:53,吗
wxid_dkg4wum8hbxe22,2025-09-14 11:25:57,是的
wxid_rj6x2vxxfecy12,2025-09-14 11:26:11,改为屏幕正中
wxid_0q18qjamz2ya12,2025-09-14 11:26:35,wc这么大雨吗
wxid_yjb0vzmryd6m22,2025-09-14 11:26:41,我想蹲着走过来
wxid_y8mcgwqg8bbz32,2025-09-14 11:26:44,今晚有打牌活动吗[发抖][发抖][发抖]
wxid_g7u000tjc91t22,2025-09-14 11:26:44,[表情包]
voup_w,2025-09-14 11:26:46,你们谁无聊，去把讲台上电脑开了
wxid_y8mcgwqg8bbz32,2025-09-14 11:27:29,那很好了
wxid_g7u000tjc91t22,2025-09-14 11:27:31,[表情包]
wxid_rj6x2vxxfecy12,2025-09-14 11:27:33,但是我没有牌
wxid_rj6x2vxxfecy12,2025-09-14 11:27:37,不好
wxid_mugbf0fhylqf22,2025-09-14 11:27:40,现做
wxid_g7u000tjc91t22,2025-09-14 11:27:44,打什么牌[疑问]
wxid_rj6x2vxxfecy12,2025-09-14 11:27:55,猜猜爆
wxid_g7u000tjc91t22,2025-09-14 11:27:57,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:28:01,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:28:01,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:28:01,[表情包]
wxid_rj6x2vxxfecy12,2025-09-14 11:28:23,桌游鱼
wxid_y8mcgwqg8bbz32,2025-09-14 11:28:42,[爱心][爱心][爱心]
wxid_0sznziw3cbhf12,2025-09-14 11:28:50,需要扑克吗
wxid_0sznziw3cbhf12,2025-09-14 11:29:04,上次活动的扑克在我这
wxid_6djxj0s8zolf22,2025-09-14 11:29:23,扑克大师🫰🏻
wxid_rj6x2vxxfecy12,2025-09-14 11:29:25,我可以奉陪一句
wxid_m76swlb22bn132,2025-09-14 11:29:33,商院院长坐在座位上现写讲稿
wxid_rj6x2vxxfecy12,2025-09-14 11:29:36,一局
wxid_m76swlb22bn132,2025-09-14 11:29:43,这就是大牛吗
wxid_d0zvc2kprs3422,2025-09-14 11:30:01,这开学典礼好水啊[尴尬]
wxid_d0zvc2kprs3422,2025-09-14 11:30:08,想开溜了
wxid_jsnt7m66vuqc22,2025-09-14 11:30:46,这个群怎么变成119人了（）
wxid_jsnt7m66vuqc22,2025-09-14 11:30:53,刚才不还120人吗
wxid_hj90clzvfw3422,2025-09-14 11:31:20,咱们是在哪个教室啊
wxid_hj90clzvfw3422,2025-09-14 11:31:24,已经晕倒了
wxid_pbl06ar0tzrl22,2025-09-14 11:31:48,102
wxid_hj90clzvfw3422,2025-09-14 11:32:00,新楼吗
wxid_dkg4wum8hbxe22,2025-09-14 11:32:18,不是
wxid_g7u000tjc91t22,2025-09-14 11:32:26,[表情包]
wxid_90f450p60exr22,2025-09-14 11:33:25,还未进门就看到了壮观的两排雨伞
wxid_g7u000tjc91t22,2025-09-14 11:33:47,[图片]
wxid_m76swlb22bn132,2025-09-14 11:33:54,溜不了了
wxid_hj90clzvfw3422,2025-09-14 11:35:03,好人一生平安
wxid_6djxj0s8zolf22,2025-09-14 11:35:30,可送你（不过似乎在苏州）
wxid_1vaqhsp5n5hs22,2025-09-14 11:38:43,@24 数经 蔡子奇 学长咋不来😭
wxid_m76swlb22bn132,2025-09-14 11:38:52,我专门坐在后面
wxid_mugbf0fhylqf22,2025-09-14 11:38:52,@24 数经 蔡子奇 学长咋不来😭
wxid_m76swlb22bn132,2025-09-14 11:38:58,时刻准备开溜
wxid_m76swlb22bn132,2025-09-14 11:39:01,这下好了
wxid_6djxj0s8zolf22,2025-09-14 11:39:09,暂时不想再搞一次坐高铁上早九了
wxid_rj6x2vxxfecy12,2025-09-14 11:39:09,@24 数经 蔡子奇 学长咋不来😭
wxid_jsnt7m66vuqc22,2025-09-14 11:39:43,大礼堂是不是漏水😭
wxid_jsnt7m66vuqc22,2025-09-14 11:40:04,好几滴雨水滴我腿上了😭
wxid_m76swlb22bn132,2025-09-14 11:40:22,我之前坐在这样的位置
wxid_rj6x2vxxfecy12,2025-09-14 11:40:31,？？？
wxid_rj6x2vxxfecy12,2025-09-14 11:41:04,西 A 西什么时候来[白眼]
wxid_mugbf0fhylqf22,2025-09-14 11:43:24,翘首以盼
wxid_6djxj0s8zolf22,2025-09-14 11:43:34,为什么还要换11路
wxid_6djxj0s8zolf22,2025-09-14 11:43:38,我懂了
wxid_2prqrobygxat22,2025-09-14 11:43:39,敌军还有五秒到达战场，请做好准备
wxid_dkg4wum8hbxe22,2025-09-14 11:44:12,社恐死了
wxid_rj6x2vxxfecy12,2025-09-14 11:44:17,[惊讶]
wxid_lrnmyxriqj5g22,2025-09-14 11:44:33,我也好社恐😭
wxid_lrnmyxriqj5g22,2025-09-14 11:44:37,@25 信计 汪翰元 你在哪里🤔
wxid_0sznziw3cbhf12,2025-09-14 11:44:39,[捂脸]
wxid_lrnmyxriqj5g22,2025-09-14 11:44:51,刚才看到雪碧了
wxid_6djxj0s8zolf22,2025-09-14 11:44:51,社长在不在南京
wxid_2prqrobygxat22,2025-09-14 11:44:58,不在
wxid_6djxj0s8zolf22,2025-09-14 11:45:09,啥时候回来的
wxid_2prqrobygxat22,2025-09-14 11:45:15,上午
wxid_2prqrobygxat22,2025-09-14 11:45:19,下午要打icpc
wxid_hj90clzvfw3422,2025-09-14 11:45:34,刚刚偷偷摸摸进来居然没人发现
wxid_6djxj0s8zolf22,2025-09-14 11:45:35,icpc我记得你说在南京也能打？
wxid_2prqrobygxat22,2025-09-14 11:45:46,那要把两个队友也搬过去
wxid_90f450p60exr22,2025-09-14 11:45:49,社恐死了
wxid_2m6mvqnohoy032,2025-09-14 11:45:57,人好多
wxid_g7u000tjc91t22,2025-09-14 11:45:59,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:46:12,人好多
wxid_dkg4wum8hbxe22,2025-09-14 11:46:27,社恐死了
wxid_dkg4wum8hbxe22,2025-09-14 11:46:32,[流泪][流泪][流泪]
wxid_1vaqhsp5n5hs22,2025-09-14 11:46:51,社恐死了
wxid_6djxj0s8zolf22,2025-09-14 11:46:57,umu群u拍张现场照
wxid_mugbf0fhylqf22,2025-09-14 11:46:59,社恐死了
wxid_1vaqhsp5n5hs22,2025-09-14 11:47:05,群里忽然好多人
wxid_1vaqhsp5n5hs22,2025-09-14 11:47:10,我好害怕
wxid_g7u000tjc91t22,2025-09-14 11:47:19,[图片]
wxid_g7u000tjc91t22,2025-09-14 11:47:24,[图片]
wxid_g7u000tjc91t22,2025-09-14 11:47:30,[图片]
wxid_g7u000tjc91t22,2025-09-14 11:47:37,[图片]
wxid_g7u000tjc91t22,2025-09-14 11:47:37,[图片]
wxid_6djxj0s8zolf22,2025-09-14 11:48:09,你NOVA也是好起来了
wxid_rj6x2vxxfecy12,2025-09-14 11:48:13,上座率好高
wxid_g7u000tjc91t22,2025-09-14 11:48:18,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:48:19,[表情包]
wxid_6djxj0s8zolf22,2025-09-14 11:48:21,希望能找到适合NOVA的人
wxid_g7u000tjc91t22,2025-09-14 11:48:23,[表情包]
wxid_mugbf0fhylqf22,2025-09-14 11:48:29,cac进来会惊讶吗
wxid_pbl06ar0tzrl22,2025-09-14 11:48:33,不会
wxid_g7u000tjc91t22,2025-09-14 11:48:34,[表情包]
wxid_6djxj0s8zolf22,2025-09-14 11:48:35,不会
wxid_g7u000tjc91t22,2025-09-14 11:48:40,[图片]
wxid_dkg4wum8hbxe22,2025-09-14 11:48:43,i属性大爆发
wxid_6djxj0s8zolf22,2025-09-14 11:48:49,因为都是他亲手拉进来的
wxid_m76swlb22bn132,2025-09-14 11:49:04,这么多人啊啊啊
wxid_m76swlb22bn132,2025-09-14 11:49:12,我到的时候没几个人
wxid_m76swlb22bn132,2025-09-14 11:49:17,还有个怪蜀黍
wxid_pbl06ar0tzrl22,2025-09-14 11:49:21,你到的太早了
wxid_pbl06ar0tzrl22,2025-09-14 11:49:29,大家都卡点来
wxid_g7u000tjc91t22,2025-09-14 11:49:34,[表情包]
wxid_lrnmyxriqj5g22,2025-09-14 11:49:43,@25 信计 汪翰元 看到你了
wxid_lrnmyxriqj5g22,2025-09-14 11:49:54,是不是中间右三
wxid_g7u000tjc91t22,2025-09-14 11:49:59,[表情包]
wxid_dkg4wum8hbxe22,2025-09-14 11:50:11,right
wxid_2m6mvqnohoy032,2025-09-14 11:50:11,哇是CAC
wxid_rj6x2vxxfecy12,2025-09-14 11:50:11,是的
wxid_rj6x2vxxfecy12,2025-09-14 11:50:14,这么准时
wxid_y8mcgwqg8bbz32,2025-09-14 11:50:18,收到
wxid_g7u000tjc91t22,2025-09-14 11:50:19,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:50:19,[表情包]
wxid_dkg4wum8hbxe22,2025-09-14 11:50:24,收到
wxid_g7u000tjc91t22,2025-09-14 11:50:28,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:50:33,[表情包]
wxid_g7u000tjc91t22,2025-09-14 11:50:54,[表情包]
wxid_2m6mvqnohoy032,2025-09-14 11:52:03,各位多来我的语雀文档下面评论
wxid_2m6mvqnohoy032,2025-09-14 11:52:06,谢啦
wxid_g7u000tjc91t22,2025-09-14 11:52:07,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-14 11:52:09,😲
wxid_rj6x2vxxfecy12,2025-09-14 11:52:11,阿巴阿巴
wxid_1vaqhsp5n5hs22,2025-09-14 11:52:17,吓哭了
wxid_g7u000tjc91t22,2025-09-14 11:52:24,[图片]
wxid_6djxj0s8zolf22,2025-09-14 11:52:41,双城记
wxid_1vaqhsp5n5hs22,2025-09-14 11:52:44,群u看看能不能出新表情包
wxid_6djxj0s8zolf22,2025-09-14 11:52:45,有文采
wxid_m76swlb22bn132,2025-09-14 11:52:51,这就是cac吗
wxid_g7u000tjc91t22,2025-09-14 11:52:55,[表情包]
wxid_m76swlb22bn132,2025-09-14 11:53:06,现在到哪个环节了捏
wxid_1vaqhsp5n5hs22,2025-09-14 11:53:17,cac 才到
wxid_g7u000tjc91t22,2025-09-14 11:54:41,[表情包]
